ProteinID,tSNE_x_dim,tSNE_y_dim,Organelle_annotation,Detailed_manual_annotation
P62820;P62820-2;P62820-3,31.75878948,-41.69875197,ER,
P62826,-37.36878164,-19.31957069,,
P62829,-52.35324438,-14.02749355,Ribosome,
P62834,52.27516081,-30.71801452,Cytoplasm,
P62841,-54.26888894,-9.415632554,Ribosome,
P62847;P62847-2;P62847-3,-51.65923194,-12.38573611,Ribosome,
P62851,-51.4783426,-14.15180368,Ribosome,
P62854,-47.9199556,-14.35289211,Ribosome,
P62857,-51.77353479,-9.107900486,Ribosome,
P62861,-53.92314854,-11.11604808,Ribosome,
P62873;P62873-2,60.27424344,-10.21006306,,G proteins
P62875,-40.59219133,9.458177927,Nucleus,
P62877,-34.2276148,4.199478445,,
P62879,61.74527918,-14.45732636,Cytoplasm,G proteins
P62888,-45.35417558,-12.03617429,Ribosome,
P62899;P62899-3;P62899-2,-46.10963341,-11.9037683,Ribosome,
P62906,-52.53399672,-13.00706219,Ribosome,
P62910,-46.0412358,-14.74762304,Ribosome,
P62913,-49.88588931,-15.0935281,Ribosome,
P62913-2,-12.76973804,29.05601659,Ribosome,
P62917,-50.70921406,-13.12147809,Ribosome,
P62937,21.47481474,-20.6609314,Secreted,
P62942,10.26798483,-29.21514978,Cytoplasm,
P62979,-42.91132795,-17.35287457,Ribosome,
P62993;P62993-2,25.93438784,-4.014904516,,
P62995;P62995-3,-43.85320495,14.39972842,Nucleus,mRNA splicing
P63000,48.25192188,4.256967152,Cytoplasm,
P63010;P63010-2,32.97688,-18.0905811,,
P63098,27.82041597,27.9953543,Cytoplasm,
P63104,59.09432297,-11.68397748,Cytoplasm,
P63151;P63151-2,2.873500297,18.53310589,,
P63165,-47.51389538,15.40063474,,
P63167,25.25434174,-14.15828815,,
P63172,-19.65266951,-18.43252242,Cytoplasm,
P63173,-53.40645351,-16.18385238,Ribosome,
P63208;P63208-2,-31.12551713,-9.82315618,,
P63218,48.03397542,13.13082422,,
P63220,-52.51684956,-8.796164108,Ribosome,
P63241;P63241-2,-43.91689627,-9.689599505,,
P63244,-44.68854488,-14.3550867,,
P63261,34.62004359,-21.27424277,Cytoplasm,
P63272,-8.99921838,10.51662901,Nucleus,
P63279,-43.29725885,4.121609429,,
P67775;P67775-2,-32.38126164,-2.798932239,,
P67809,-49.80930874,-8.743480202,,
P67812;P67812-4;P67812-2,28.91566174,-30.90859684,ER,
P67870,-40.98754224,8.148738567,,
P67936,59.24655532,-7.212930029,Cytoplasm,Tropomyosin
P68032,60.4117786,-12.31185801,Cytoplasm,Actins
P68036;P68036-3;P68036-2,-31.47180698,-2.628687968,,
P68104;Q5VTE0;P68104-2,-38.02937859,-19.78575168,,
P68363;P68363-2,25.76539046,-16.25516726,Cytoplasm,
P68366-2;P68366,64.27348966,-3.429701959,Cytoplasm,
P68371,25.63095656,-16.18873475,Cytoplasm,
P68400;Q8NEV1;P68400-2,-41.5818637,1.982824594,Nucleus,
P68402;P68402-3;P68402-2;P68402-4,15.92485724,-42.16362956,Cytoplasm,
P68431,-49.65057691,43.34055727,Nucleus,
P69905,68.61413977,-36.15781765,,
P78316;P78316-2,-57.90460605,23.42220305,Nucleolus,nucleolar rRNA processing
P78318,-54.85851795,-5.080443986,Cytoplasm,
P78330,5.581700938,11.27724496,,
P78332;P78332-2,31.53171635,23.20652483,Nucleus,
P78344,-54.53322982,-6.924299226,,
P78345,-22.04889409,47.12266865,Nucleolus,
P78346-2;P78346,-56.38557466,-15.80663572,Nucleolus,
P78347-2;P78347-4;P78347-3;P78347,-14.43442773,56.36573943,,
P78357,9.986797981,12.88962484,,
P78362;P78362-2,-21.88018252,59.76854716,,
P78371,-39.01240218,-14.19387653,Cytoplasm,
P78406,-19.22851357,-37.91271684,,
P78417;P78417-3;P78417-2,36.94761874,-19.55865615,Cytoplasm,
P78527;P78527-2,-28.98991468,30.32195986,Nucleolus,
P78537;P78537-2,34.25203803,-32.80078597,Mitochondrion,
P80217-2;P80217,24.40537046,8.943779272,Nucleus,
P80303-2;P80303,10.9111078,1.48435974,,
P80404,-21.32011533,-51.26405066,Mitochondrion,
P80723;P80723-2,17.7055608,-26.87219242,,
P81605,70.34460284,-36.62758526,Secreted,
P82094;P82094-2,-2.159182513,37.22462281,,
P82650,-13.95597067,-24.68235344,Mitochondrion,
P82663;P82663-2,-11.38730664,-25.70612948,Mitochondrion,
P82664,-9.921322473,-25.93515279,Mitochondrion,
P82673;P82673-2,-9.332992501,-25.01462075,Mitochondrion,
P82675,-11.06809108,-24.06957991,Mitochondrion,
P82909,-17.28762239,-47.28708274,Mitochondrion,
P82912-2;P82912;P82912-3,-9.209666415,-25.09228314,Mitochondrion,
P82914,-9.512488844,-24.17789365,Mitochondrion,
P82921,-10.21479852,-24.5964653,Mitochondrion,
P82930,-13.96596469,-24.56722931,Mitochondrion,
P82932,-7.234797469,-15.07810531,Mitochondrion,
P82933,-47.63242489,-26.36330359,Mitochondrion,
P82970,5.93927825,14.55347026,Nucleus,
P82979,-45.88036364,17.03415144,Nucleus,TREX
P83111;P83111-2,18.74600665,-33.78575996,Mitochondrion,
P83436,35.16097176,-33.96667253,,
P83731,-49.36367758,-15.77841723,Ribosome,
P83876,-44.14111363,12.01541532,Nucleus,mRNA splicing
P83916,-47.80519957,11.16162962,Nucleus,
P84022;P84022-3,30.19760423,25.03508441,,
P84077,38.27430989,-26.67087912,Cytoplasm,
P84085,22.83009948,-5.794588181,Cytoplasm,
P84090,-44.74176857,14.8324212,,
P84095,50.72760114,-29.82850244,,
P84098,-50.02853608,-12.66501085,Ribosome,
P84101-4;P84101;P84101-3;P84101-2,-15.39801236,40.79913452,,
P84103-2;P84103,-43.62488644,17.05236111,,mRNA splicing
P84243,-23.63316968,25.48620261,Nucleus,
P85037;P85037-2,-2.166509598,44.94349953,Nucleus,
P86791;P86790,-11.03913828,35.02853496,,
P98082;P98082-3;P98082-2,46.38464105,26.26162566,Cytoplasm,
P98160,7.525956576,-14.55585644,Secreted,
P98170,-30.35445449,-9.949038139,,
P98171;P98171-2,51.82337034,-24.27367363,Cytoplasm,
P98175-2;P98175,-29.8215468,40.62245533,Nucleus,
P98179,2.88364371,65.20357178,,
P98194-4;P98194;P98194-2,46.88649268,-19.94226771,,
P99999,-33.5739467,-31.38996505,Mitochondrion,
Q00013;Q00013-2,46.21035609,16.75984219,,
Q00059;Q00059-2,2.1594162,-58.13819566,Mitochondrion,
Q00169,-0.191424669,-44.09611796,Cytoplasm,
Q00325,18.85316074,-50.57816657,Mitochondrion,Pi carrier
Q00341;Q00341-2,-39.97509871,0.685527285,,
Q00403,38.73462763,33.50146949,Nucleus,
Q00534,13.54951689,53.37599044,,
Q00535;Q00535-2,-34.14108785,-14.44685665,,
Q00536-3;Q00536;Q00536-2,11.59621605,42.23441142,Cytoplasm,
Q00537-2;Q00537,7.415520028,-9.737793554,,
Q00577,-10.34676351,-4.588536689,Nucleus,
Q00610-2;Q00610,28.40016005,-5.964105792,Cytoplasm,
Q00613-2;Q00613,38.52765942,38.1719208,,
Q00653-4;Q00653,0.105602556,-33.86451907,,
Q00688,-34.50698878,-9.6059837,Nucleus,
Q00765,-28.38940566,-26.63449843,ER,
Q00796,-48.33879391,6.337760165,Mitochondrion,
Q00839,-41.41744652,21.79130846,,hnRNP
Q01081;Q01081-4,-40.79285989,25.42618575,Nucleus,mRNA splicing
Q01082,11.66061911,-61.6276982,Cytoplasm,
Q01082-3,38.75059259,-46.82385032,Cytoplasm,
Q01085-2,-42.43344054,13.04038888,,
Q01105,-41.95075437,17.74384521,,SET
Q01105-2;Q01105-4,-39.12788757,15.0090259,,SET
Q01130;Q01130-2,-13.19401613,38.6038615,Nucleus,
Q01415,19.80292806,-35.94417075,,
Q01433;Q01433-2;Q01433-5,35.92732,-32.22112738,,
Q01469,-0.949840883,65.54595066,Cytoplasm,
Q01518,61.44530055,-5.548442809,,Actin regulation
Q01518-2,61.19924229,-5.616070483,,Actin regulation
Q01581,15.71179919,56.83536968,Cytoplasm,
Q01628,10.49740244,10.61983272,,
Q01650,-32.77550086,-16.17036135,Cytoplasm,
Q01658,-1.176048587,-19.28877049,Nucleus,
Q01780;Q01780-2,-42.57034362,25.37285954,,Exosome
Q01804,2.645226585,-34.26877322,,
Q01813,30.18648253,-17.36677399,Cytoplasm,
Q01831;Q01831-2,-22.56599737,7.702950369,,
Q01844-6;Q01844-3;Q01844;Q01844-5;Q01844-2,-45.1274517,19.19429494,,
Q01968-2;Q01968,-15.09354697,1.666916707,,
Q01970;Q01970-2,50.66206324,-22.59353052,,
Q01995,12.7646045,-18.72626628,Cytoplasm,
Q02040,-3.402203667,33.67084904,Nucleus,
Q02127,-14.84282899,13.80464646,Mitochondrion,
Q02218;Q02218-2,26.45610572,-47.87739912,Mitochondrion,
Q02224;Q02224-3,37.52103061,-13.08745389,Cytoplasm,
Q02241,6.955850658,66.0257776,,
Q02252;Q02252-2,-20.60521931,-53.25293838,Mitochondrion,
Q02338,-20.69810652,-53.18695897,Mitochondrion,
Q02388-2;Q02388,0.38634015,28.74592921,Secreted,
Q02413,71.49436362,-38.48381674,,
Q02447-3,-21.29998898,2.547287882,Nucleus,
Q02543,-49.11921093,-13.90301796,Ribosome,
Q02750;Q02750-2,-23.96388062,-21.05047174,,
Q02790,-42.79610812,3.939607355,,
Q02809;Q02809-2,16.37733285,22.9031528,ER,
Q02818,9.207131702,-38.50712417,Secreted,
Q02878,-46.42508565,-12.80721637,Ribosome,
Q02880-2,-22.58785256,36.2623777,,
Q02952;Q02952-3,13.83337199,-18.59362437,Cytoplasm,
Q02978;Q02978-2,18.39308659,-50.25134922,Mitochondrion,
Q03001,22.40177383,18.11128611,,
Q03154;Q03154-4;Q03154-2;Q03154-3,13.13171362,-36.1519722,Cytoplasm,
Q03164-2;Q03164;Q03164-3,-17.68687867,13.04945983,Nucleus,
Q03169,12.51634719,-33.96323534,,
Q03188;Q03188-2,-12.07070161,-37.84348615,Nucleus,
Q03252,-52.6165819,8.653707847,Nucleus,
Q03426,14.83485893,45.37088831,Cytoplasm,
Q03518,58.77632858,12.24196679,ER,
Q03519;Q03519-2,59.14621783,12.05542666,ER,
Q03701,-52.04011386,23.45410885,Nucleus,
Q04206;Q04206-3;Q04206-4,-8.69535288,37.29189832,,
Q04323,-34.45976845,-20.42762569,Cytoplasm,
Q04446,53.13311421,-2.027003884,,
Q04637-3;Q04637-6,-41.38305529,41.3057608,,
Q04726-4,1.794111531,52.65909637,Nucleus,
Q04760;Q04760-2,-37.13009986,-31.01797559,,
Q04837,-17.78346862,-56.284363,Mitochondrion,
Q04864-2;Q04864,5.267341272,-41.25871613,Nucleus,
Q04917,57.94098751,-12.48451429,,
Q05048,-37.46823508,11.509706,Nucleus,
Q05086-3;Q05086;Q05086-2,-2.33809866,-35.53363377,,
Q05209;Q05209-2;Q05209-3,47.29098288,22.84916143,Cytoplasm,
Q05397-7;Q05397;Q05397-5,33.57762639,-8.874074638,,
Q05519-2;Q05519,-5.595676943,38.54870419,Nucleus,
Q05639,-16.65035895,-41.71241485,Nucleus,
Q05655;Q05655-2,47.85228082,-0.044311916,,
Q05682,62.67429912,0.281490018,Cytoplasm,Actin regulation
Q05682-5,62.69786849,0.40046316,Cytoplasm,Actin regulation
Q05932-3;Q05932-2;Q05932-4;Q05932,3.905356764,40.12889198,Mitochondrion,
Q05D32;Q05D32-2,-18.32727708,4.110993031,,
Q05DH4,-41.14191372,17.06415869,,
Q06124;Q06124-2;Q06124-3,34.2757699,-19.66651821,,
Q06136;Q06136-2,11.53427982,-39.26064987,ER,
Q06187;Q06187-2,47.01445463,6.911740192,,
Q06203,-26.39484113,-29.06711256,,
Q06210-2;Q06210,-2.719408828,67.78214139,,
Q06265;Q06265-2,-12.71605754,46.62205363,,
Q06323;Q06323-3;Q06323-2,-26.8668822,2.879982062,,
Q06330-7;Q06330-4;Q06330-6;Q06330;Q06330-5;Q06330-2,-13.85199119,45.29866489,,
Q06481;Q06481-3;Q06481-6;Q06481-2;Q06481-4;Q06481-5,57.08113645,-6.46207768,Nucleus,Actin regulation
Q06546,-16.55752169,52.91311872,Nucleus,
Q06587;Q06587-2,-20.76233672,40.32295836,Nucleus,
Q06787-5,30.68373674,-3.847332747,,
Q06830,-30.42179482,-23.55766613,Cytoplasm,
Q07020;Q07020-2,-45.65255282,-14.32036234,Ribosome,
Q07021,-40.48311156,-24.16195072,,
Q07065,14.69502293,8.152627486,ER,
Q07157,12.20788075,28.71156029,,
Q07617,-32.72743304,-18.91558594,Cytoplasm,
Q07666;Q07666-2;Q07666-3,-37.72347686,27.82643425,Nucleus,
Q07812-2;Q07812-8;Q07812;Q07812-5;Q07812-7,26.02471493,-21.41259126,Mitochondrion,
Q07817-3;Q07817;Q07817-2,42.32052568,-44.66346737,,
Q07864,-22.91352468,49.85715272,Nucleus,
Q07866-6;Q07866-7;Q07866-4;Q07866-9,-52.90491894,-20.07644998,Cytoplasm,
Q07955;Q07955-3;Q07955-2,-43.89000126,14.6451408,,mRNA splicing
Q07960,23.01582809,-2.62590352,Cytoplasm,
Q08117,7.907470054,50.21869188,Nucleus,
Q08170,8.931903458,-32.88186724,Nucleus,
Q08209-2;Q08209;Q08209-3;Q08209-5;Q08209-4,36.34415001,15.94503103,Nucleus,
Q08211,-40.55161,15.6593651,,
Q08257;Q08257-3,5.800418608,-48.35114855,Cytoplasm,
Q08378;Q08378-2;Q08378-4,4.12514963,30.69195212,Cytoplasm,
Q08379;Q08379-2,-24.56804901,-0.812002432,Cytoplasm,
Q08380,49.95094522,17.71700978,Secreted,
Q08499-6;Q08499-9;Q08499-3;Q08499-5;Q08499-8;Q08499-4,71.08844711,-39.45891278,Cytoplasm,
Q08554-2;Q08554,71.44193118,-38.46952055,,
Q08623;Q08623-3;Q08623-4;Q08623-2,3.687007735,9.273272958,,
Q08722;Q08722-2;Q08722-3;Q08722-4,55.41419704,-33.733185,,
Q08752,-31.71552558,-8.015904565,,
Q08945,-40.18784367,33.91595438,Nucleolus,
Q08AD1-3;Q08AD1;Q08AD1-2,6.092384791,26.9565513,Cytoplasm,
Q08AF3,17.00637907,14.43542007,,
Q08AM6,40.46509158,-14.46412011,ER,
Q08J23,-33.1279677,25.50148315,,
Q09028-3;Q09028,-42.7301673,29.94919103,Nucleus,
Q09161,-18.51440564,55.92672204,,
Q09472,46.1685131,9.19831272,,
Q09666,-33.84797375,-34.91697598,Nucleus,
Q0P6H9,-15.19314706,-29.34688953,,
Q0PNE2;Q0PNE2-2,-13.09125803,26.33169992,,
Q0VDF9,-12.46493859,32.45007452,Cytoplasm,
Q0VF96,38.57063135,25.57914685,,
Q0VGL1,34.12922522,-32.40445689,,
Q10469,-4.589128843,-24.18597339,,
Q10471,48.68897564,-48.36531557,Secreted,
Q10472,-0.131639867,-25.92633098,Secreted,
Q10567-2;Q10567,30.25434258,-4.444623916,,
Q10567-3;Q10567-4,-2.632869202,-34.08526015,,
Q10570,-41.8928431,14.87176656,Nucleus,
Q10589-2;Q10589,9.168306562,0.160342957,Cytoplasm,
Q10713,-12.73533805,-17.44120819,Mitochondrion,
Q12765;Q12765-2;Q12765-3,-33.78738533,-29.94525872,Cytoplasm,
Q12768,-21.65165723,-27.19196282,ER,
Q12769,-54.17713706,6.218569535,Nucleus,Nuclear pore
Q12788,-59.58493076,19.282124,Nucleolus,
Q12789;Q12789-3,-21.9467371,52.20618869,Nucleus,
Q12792;Q12792-3;Q12792-4,-58.88446404,-11.1382017,Cytoplasm,
Q12797;Q12797-10,7.376156035,-25.27876722,ER,
Q12800;Q12800-4;Q12800-3;Q12800-2,21.08754685,20.42353168,Nucleus,
Q12802;Q12802-2;Q12802-4,-19.06171539,-21.48966938,,
Q12824,-16.27498019,42.05162124,Nucleus,
Q12830;Q12830-4;Q12830-2,-11.89669651,13.45803613,,
Q12834,48.64710832,26.20704462,Cytoplasm,
Q12846;Q12846-2,50.83928299,1.34022305,,
Q12849;Q12849-5,-34.50776775,38.80444187,Mitochondrion,
Q12851-2;Q12851,44.0370204,7.82111271,Cytoplasm,
Q12872;Q12872-2,-20.86563815,7.643671547,Nucleus,
Q12873;Q12873-3;Q12873-2,-4.705962658,53.09430774,,
Q12874,-27.68434211,32.82025798,Nucleus,
Q12888;Q12888-2;Q12888-3,-9.908175894,33.12572173,Nucleus,
Q12899,2.021436966,13.95331805,,
Q12904;Q12904-2,-29.84292235,-14.10223805,,
Q12905,-43.3110576,17.86655453,,
Q12906-7;Q12906-4;Q12906-6,-42.87781812,18.32752667,,
Q12907,30.53553934,-39.72540097,ER,
Q12912-2;Q12912,41.82384366,20.08919182,,
Q12913,48.17375318,-31.78222114,,
Q12929;Q12929-2,10.99757253,17.22102082,Cytoplasm,
Q12931;Q12931-2,-25.62726762,-54.31490033,Mitochondrion,
Q12933-3;Q12933;Q12933-4;Q12933-2,-8.271116244,22.76270777,Cytoplasm,
Q12955,41.88866659,11.14214861,Cytoplasm,
Q12959-4;Q12959-2;Q12959-5;Q12959-3;Q12959-6;Q12959;Q12959-8,-20.39912534,-10.17909077,ER,
Q12965,10.57260946,-9.89089685,Cytoplasm,
Q12972;Q12972-2,-30.88100966,31.30427605,,
Q12974;Q12974-4;Q12974-2;Q12974-3,54.65065484,-16.28427313,Cytoplasm,
Q12979;Q12979-4,-10.27931919,4.236682555,,
Q12981;Q12981-1;Q12981-2;Q12981-3,-20.07291646,-34.24426955,,
Q12982;Q12982-2,57.28197122,-9.876763682,Cytoplasm,
Q12996,-46.12855158,6.467102925,Nucleus,
Q13011,12.08829374,-56.54089072,Mitochondrion,
Q13033-2,30.13575991,4.523252246,Cytoplasm,
Q13042-3;Q13042-2;Q13042,-5.551595068,10.85266861,Cytoplasm,
Q13043;Q13043-2,48.04689008,-21.79814779,,
Q13045,54.17974943,-10.71894779,,
Q13049,-50.39501916,-10.08658439,Cytoplasm,
Q13057-2;Q13057,22.85948171,-17.57388326,Mitochondrion,
Q13084,-9.52532092,-16.19909177,Mitochondrion,
Q13085-4,-58.08468779,35.04151685,Cytoplasm,
Q13094,52.70929702,-28.58838432,Cytoplasm,
Q13098-5;Q13098;Q13098-7,19.22719416,-11.34719854,,
Q13107-2;Q13107,37.47701196,-13.45174419,,
Q13111;Q13111-3;Q13111-2,-0.859086764,60.27665955,Nucleus,
Q13112,7.399370044,60.46850783,,
Q13123,-27.04165407,31.17239781,Nucleus,
Q13126;Q13126-4;Q13126-7,14.00939705,-23.15353349,,
Q13131;Q13131-2,38.19275922,-3.991612171,,
Q13136;Q13136-2,38.88178592,28.07861051,Cytoplasm,
Q13137-4;Q13137;Q13137-3;Q13137-2,5.837024803,19.11344085,Cytoplasm,
Q13144,6.851667161,-6.172500715,,
Q13148,-44.714149,16.31283654,Nucleus,
Q13151,-42.80151982,15.06408358,Nucleus,hnRNP
Q13153;Q13153-2,17.43953603,13.02684398,Cytoplasm,
Q13155,-49.63409684,-22.68007144,,
Q13158,-19.2096588,-7.930996556,,
Q13162,28.87198276,-36.76183711,Secreted,
Q13177,-32.90939511,-8.653119411,,
Q13185,-41.05922359,12.85830253,Nucleus,
Q13188-2;Q13188,13.99998183,50.45318594,,
Q13190;Q13190-2;Q13190-4;Q13190-3,24.53325104,-4.00431723,,
Q13200;Q13200-3;Q13200-2,-37.26327649,-20.55351402,,
Q13206,-20.75972436,27.32243016,,
Q13217,43.99184811,30.46594667,ER,
Q13228-4;Q13228;Q13228-2,-27.20157833,7.422179599,,
Q13232,-7.029285454,-44.77658373,,
Q13242,-45.84874795,12.7012267,Nucleus,mRNA splicing
Q13243;Q13243-3;Q13243-2,-41.12204475,30.61606809,Nucleus,mRNA splicing
Q13247-3;Q13247,-43.3645161,28.58614952,Nucleus,mRNA splicing
Q13257,-42.62554246,34.35824168,,
Q13263;Q13263-2,-43.29847262,30.84738837,Nucleus,
Q13268;Q13268-2,4.214138988,-62.38104934,,
Q13283,-44.77606012,-1.728105168,,
Q13287,24.41201884,8.919860228,Cytoplasm,
Q13303;Q13303-5,29.30226154,-30.5485082,Cytoplasm,
Q13310-3;Q13310-2;Q13310,19.66580846,45.86477885,Cytoplasm,
Q13315,54.8980104,-14.34586431,Nucleus,
Q13325;Q13325-2,5.335843705,39.69405844,,
Q13330,-48.74744023,31.07582503,,
Q13347,-40.20147723,-11.56082029,Cytoplasm,
Q13356;Q13356-2,-8.424524091,47.33777276,Nucleus,
Q13362-4,-6.157813087,5.483899399,Nucleus,
Q13363,-48.09365051,14.71777595,,
Q13371;Q13371-2,-10.02627986,58.78096878,,
Q13393-2;Q13393;Q13393-4,13.92872261,11.03863536,ER,
Q13395,5.228028197,-20.15076915,,
Q13404;Q13404-7;Q13404-2;Q13404-6;Q13404-8,-39.47867568,-18.07049441,Nucleus,
Q13405,-7.933134305,-21.39045817,Mitochondrion,
Q13409-3;Q13409-6;Q13409-2;Q13409-7;Q13409;Q13409-5,-20.61304494,-18.24080675,Cytoplasm,
Q13416,2.328844445,45.87994419,Nucleus,
Q13418;Q13418-3;Q13418-2,56.25187552,6.652741627,Cytoplasm,
Q13423,47.52358153,-38.87920178,Mitochondrion,
Q13425,-48.71554155,-18.93559642,Cytoplasm,
Q13426-2;Q13426-3,-24.1898616,37.76042078,Nucleus,
Q13427;Q13427-2,-13.5080331,37.82051303,Nucleus,
Q13428-3;Q13428-8;Q13428-5,-11.37285875,45.09716494,Nucleolus,
Q13435,-29.745482,40.45106601,Nucleus,
Q13439-3;Q13439-4;Q13439,-9.886406697,-10.72334649,Cytoplasm,
Q13442,-59.25317308,-19.1846684,,
Q13445,-13.87688184,-40.56129677,ER,
Q13451;Q13451-2,-21.23181944,33.86589173,,
Q13459;Q13459-2,49.2460932,-20.01359331,Cytoplasm,Myosins
Q13464,49.17970791,-21.59270983,Cytoplasm,Actin regulation
Q13469-3;Q13469-4;Q13469-2;Q13469;Q13469-5,5.319414071,55.97453732,,
Q13485,1.411849127,26.11507446,,
Q13492-2;Q13492-5;Q13492;Q13492-3;Q13492-4,35.63955875,14.91775278,Nucleus,
Q13501;Q13501-2,14.96495495,35.04366124,,
Q13505-3;Q13505,-6.913353755,-46.75017125,Mitochondrion,
Q13509;Q13509-2,-42.52397746,-13.55310066,Cytoplasm,
Q13510;Q13510-2;Q13510-3,29.61665039,10.56742488,,
Q13523,-13.43848378,16.67974721,Nucleus,
Q13526,-2.395346045,10.02947831,,
Q13535;Q13535-2;Q13535-3,34.08043971,35.75006596,Nucleus,
Q13546;Q13546-2,34.96958561,29.77549308,Cytoplasm,
Q13547,-37.73713063,31.48156683,Nucleus,
Q13555-3;Q13555-7,29.83529334,29.92571368,,
Q13557-8;Q13557;Q13557-12;Q13557-10;Q13557-6;Q13557-11;Q13557-9;Q13557-5;Q13557-3;Q13557-4,13.65279642,44.72894198,,
Q13561;Q13561-3;Q13561-2,39.927294,-15.93518354,Cytoplasm,
Q13564;Q13564-2;Q13564-4;Q13564-3,43.42183891,-21.55963626,,
Q13572;Q13572-2,-6.836056697,-34.25316524,,
Q13573,-15.13131601,44.98310976,Nucleus,
Q13576;Q13576-3;Q13576-2,64.27864919,-7.786610357,,Rho GTPase regulation
Q13586;Q13586-2,63.73940373,0.73557245,ER,
Q13588,4.612107366,46.13912546,,
Q13595;Q13595-4;Q13595-3;Q13595-2,-15.0311908,4.843429976,Nucleus,
Q13596;Q13596-2;Q13596-3,21.05586312,2.339547623,,
Q13601,-32.80194588,-48.17904413,,
Q13610,-54.02236936,-12.94665239,Nucleus,
Q13613,-29.64857542,-2.882146867,Cytoplasm,
Q13616,2.011711511,46.85893717,,
Q13617;Q13617-2,28.25984289,-13.00699532,,
Q13618;Q13618-2;Q13618-3,35.14799141,-29.02538971,Nucleus,
Q13619;Q13619-2,-52.5740386,15.75352426,,
Q13620-1;Q13620,-3.614769895,13.17532946,Nucleus,
Q13630,-14.44185934,-12.44149718,,
Q13636,47.19469144,-13.51289806,,
Q13637,52.49235766,16.06667904,Mitochondrion,
Q13642-1;Q13642-5;Q13642-4;Q13642;Q13642-3,61.26175522,-3.296653396,,
Q13685,-11.63294492,10.35939879,Cytoplasm,
Q13724;Q13724-2,-17.24026284,-51.72823796,ER,
Q13740-2;Q13740,10.44822996,-23.8923877,Secreted,
Q13769,-39.38925561,17.09474212,,TREX
Q13795;Q13795-2;Q13795-3,9.69890945,36.23782658,,
Q13813,11.57750827,-62.07618607,Cytoplasm,
Q13813-2,11.52141195,-62.10477736,Cytoplasm,
Q13823,-29.86507966,53.77174296,Nucleolus,
Q13835-2;Q13835,53.4914983,-43.88141879,Nucleus,
Q13838;Q13838-2,-44.81931229,14.74457215,,TREX
Q13867,25.77078855,-25.87710628,Cytoplasm,
Q13868;Q13868-2;Q13868-3,-50.77156798,23.70076749,,Exosome
Q13884;Q13884-2,47.240894,19.89383182,Cytoplasm,
Q13885,19.75498059,8.991347369,Cytoplasm,
Q13888,-19.35847856,-24.74715065,Nucleus,
Q13889,-8.60289192,-38.18461256,Nucleus,
Q13895,-28.79769764,55.91365335,,
Q13905-3;Q13905;Q13905-4;Q13905-2,-9.682788511,28.16509936,,
Q13907,-44.24976142,37.8974742,,
Q13951,-2.076426098,23.5264926,Nucleus,
Q13951-2,-40.99763316,0.030732644,Nucleus,
Q13952-3;Q13952;Q13952-6;Q13952-7;Q13952-2;Q13952-5;Q13952-4,-39.90253366,13.08931709,Nucleus,
Q14004,-29.28885106,37.61268955,Nucleus,
Q14005-2;Q14005,7.290728237,40.40074212,,
Q14008;Q14008-2,34.40673144,30.77587895,Cytoplasm,
Q14011;Q14011-2,-22.73100525,63.10577855,,
Q14012,53.38367319,-29.91257582,,
Q14019,54.35995748,-3.566376215,,Actin regulation
Q14061,-26.02434425,-48.09216716,Mitochondrion,
Q14103-3;Q14103,-40.77671138,21.01640607,,hnRNP
Q14108;Q14108-2,9.375864087,-39.13547781,,
Q14118,12.76241653,-5.593660114,,
Q14119,-4.248497834,44.4356545,Nucleus,
Q14126,-6.098344133,-52.69196331,,
Q14137;Q14137-2,-59.96962376,27.9433029,Nucleolus,nucleolar rRNA processing
Q14139;Q14139-2,-29.44879575,5.222629732,Cytoplasm,
Q14141-2;Q14141-4;Q14141,50.35392586,-18.82568503,Cytoplasm,Actin regulation
Q14145,7.513488212,43.17129458,,
Q14146,-54.95600109,23.85472558,Nucleolus,
Q14149,-11.26002033,40.15192029,Nucleus,
Q14151,-39.63362261,30.34901764,,
Q14152;Q14152-2,-44.96627665,-16.77822226,Cytoplasm,
Q14155-1;Q14155-5;Q14155-6,46.16767699,-13.79356668,Cytoplasm,Rho GTPase regulation
